RoMEO Record ID	Publisher	Policy Heading	Country	RoMEO colour	Published Permission	Published Restrictions	Published Max embargo	Accepted Permission	Accepted Restrictions	Accepted Max embargo	Submitted Permission	Submitted Restrictions	Submitted Max embargo	Open Access Publishing	Record Status	Updated
1815	"Suomen Metsätieteellinen Seura ry (Finnish Society of Forest Science)"	[Default policy]	FI	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2017-06-01
3187	"Suomen Musiikkitieteellinen Seura ry"	[Default policy]	FI	white	restricted	FALSE	12	cannot	FALSE		cannot	FALSE			public	2018-02-14
1825	"Suomen Psykologinen Seura ry"	[Default policy]	FI	white	cannot	FALSE		cannot	FALSE		cannot	FALSE			public	2014-03-20
3189	"Suomen Seksologinen Seura ry"	[Default policy]	FI	green	can	FALSE		can	FALSE		can	FALSE			public	2018-02-14
1826	"Suomen Sotatieteellinen Seura ry (Finnish Society of Military Sciences)"	[Default policy]	FI	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2016-02-11
1835	"Suomen soveltavan kielitieteen yhdistys (AFinLA)"	[Default policy]	FI	blue	cannot	FALSE		can	FALSE		unclear	FALSE			public	2014-03-20
1674	"Suomen tieteen- ja teknologiantutkimuksen seura ry (Finnish Society for Science and Technology Studies)"	[Default policy]	FI	white	restricted	FALSE	4	cannot	FALSE		unclear	FALSE			public	2013-10-10
3194	"Suomen Uskontotieteellinen Seura ry"	[Default policy]	FI	green	can	FALSE		can	FALSE		can	FALSE			public	2018-02-15
1827	"Suoseura (Finnish Peatland Society)"	[Default policy]	FI	blue	can	FALSE		cannot	FALSE		unclear	FALSE			public	2014-03-20
2109	"SureShotPOST Online Publishing"	[Default policy]	IN	blue	can	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2014-09-17
2967	"Svenska barnboksinstitutets (Swedish Institute for Children's Books)"	[Default policy]	SE	blue	can	FALSE		cannot	FALSE		unclear	FALSE		All journals OA	public	2017-02-15
2676	"Sveučilište u Zadru, Odjel za informacijske znanosti (University of Zadar, Department of Information Sciences)"	[Default policy]	HR	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-09-16
1704	"Sveučilište u Zagrebu, Ekonomski fakultet (University of Zagreb, Faculty of Economics and Business)"	[Default policy]	HR	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2013-10-30
2294	"Sveučilište u Zagrebu, Fakultet strojarstva i brodogradnje (University of Zagreb, Faculty of Mechanical Engineering and Naval Architecture)"	[Default policy]	HR	green	can	FALSE		can	FALSE		can	FALSE			public	2015-06-26
2374	"Sveučilište u Zagrebu, Rudarsko-geološko-naftni fakultet (Univeristy of Zagreb, Faculty of Mining, Geology and Petroleum Engineering)"	[Default policy]	HR	green	can	FALSE		can	FALSE		can	FALSE			public	2015-06-25
3205	"Swansea University"	[Default policy]	GB	blue	can	FALSE		cannot	FALSE		cannot	FALSE		All journals OA	public	2018-02-20
1082	"Sweet and Maxwell"	[Default policy]	GB	white	cannot	FALSE		restricted	TRUE	12	cannot	FALSE			public	2014-11-20
3020	"Swiss Medical Press GmbH"	[Default policy]	CH	green	can	FALSE		can	FALSE		can	FALSE			public	2017-05-03
1930	"Syddansk Universitet, Institut for Design og Kommunikation"	[Default policy]	DK	blue	can	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2014-05-21
1882	"Syddansk Universitetsforlag"	[Default policy]	DK	white	cannot	FALSE		cannot	FALSE		cannot	FALSE			public	2014-04-22
3016	"Sydney Law School"	[Default policy]	AU	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2017-04-21
1010	"Sykepleiernes Samarbeid i Norden (Nordic Nurses Federation)"	[Default policy]	NO	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2011-05-24
3182	"Symbiosis Group"	[Default policy]	US	blue	can	FALSE		cannot	FALSE		cannot	FALSE		All journals OA	public	2018-02-08
225	"Symposium Journals"	[Default policy]	GB	green	restricted	FALSE		can	FALSE		can	FALSE			public	2013-03-12
2080	"Synatom Research"	[Default policy]	US	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-09-02
2413	"Synergy Publishers"	[Default policy]	PK	white	cannot	FALSE		cannot	FALSE		cannot	FALSE		Paid OA options	public	2016-02-10
2426	"Szczecińskie Towarzystwo Naukowe (Societas Scientiarum Stetinensis)"	[Default policy]	PL	blue	can	FALSE		cannot	FALSE		cannot	FALSE		All journals OA	public	2015-07-23
2025	"Szilikátipari Tudományos Egyesület (Scientific Society of the Silicate Industry)"	[Default policy]	HU	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2014-07-31
2375	"Sällskapet för 1700-talsstudier"	[Default policy]	SE	blue	can	FALSE		cannot	FALSE		cannot	FALSE		All journals OA	public	2015-06-25
2144	"Södertörns Högskola, Centrum foer Oestersjoe- och Oesteuropaforskning"	[Default policy]	SE	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-11-13
2922	"Tabriz University of Medical Sciences"	[Default policy]	IR	blue	can	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2016-12-14
1828	"Taidehistorian seura ry (Society for Art History in Finland)"	[Default policy]	FI	blue	can	FALSE		cannot	FALSE		unclear	FALSE			public	2014-03-20
668	"Taloustieteellinen Yhdistys"	[Default policy]	FI	blue	unknown	FALSE		can	FALSE		unclear	FALSE			public	2009-10-27
3010	"Tate Research"	[Default policy]	GB	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2017-07-21
133	"Taylor & Francis (CRC Press)"	[Default policy]	GB	green	cannot	FALSE		can	FALSE		can	FALSE		Paid OA options	public	2014-03-26
1144	"Taylor & Francis (Psychology Press)"	"STM, Behavioural Science and Public Health Titles"	GB	green	cannot	FALSE		can	FALSE		can	FALSE		Paid OA options	public	2014-03-26
132	"Taylor & Francis (Psychology Press)"	[Default policy]	GB	green	cannot	FALSE		can	FALSE		can	FALSE		Paid OA options	public	2014-03-26
1134	"Taylor & Francis (Routledge)"	"Library and Information Science"	GB	green	cannot	FALSE		can	FALSE		can	FALSE		Paid OA options	public	2018-01-19
1600	"Taylor & Francis (Routledge)"	"SSH Titles - no Open Select"	GB	green	cannot	FALSE		can	FALSE		can	FALSE			public	2014-03-26
1140	"Taylor & Francis (Routledge)"	"SSH Titles"	GB	green	cannot	FALSE		can	FALSE		can	FALSE		Paid OA options	public	2014-03-26
1606	"Taylor & Francis (Routledge)"	"STM, Behavioural Science and Public Health Titles - No Open Select"	GB	green	cannot	FALSE		can	FALSE		can	FALSE			public	2014-03-26
1139	"Taylor & Francis (Routledge)"	"STM, Behavioural Science and Public Health Titles"	GB	green	cannot	FALSE		can	FALSE		can	FALSE		Paid OA options	public	2014-03-26
193	"Taylor & Francis (Routledge)"	[Default policy]	GB	green	cannot	FALSE		can	FALSE		can	FALSE		Paid OA options	public	2014-03-26
2966	"Taylor & Francis Open"	"Creative Commons Attribution Non-Commercial"	GB	green	can	FALSE		can	FALSE		can	FALSE			public	2017-02-15
2965	"Taylor & Francis Open"	"Creative Commons Attribution"	GB	green	can	FALSE		can	FALSE		can	FALSE			public	2017-02-15
1607	"Taylor & Francis Open"	"No Creative Commons"	GB	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2013-08-08
1200	"Taylor & Francis Open"	[Default policy]	GB	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2013-04-23
1142	"Taylor & Francis"	"SSH Journals"	GB	green	cannot	FALSE		can	FALSE		can	FALSE		Paid OA options	public	2014-03-26
1605	"Taylor & Francis"	"STM, Behavioural Science and Public Health Titles - No Open Select"	GB	green	cannot	FALSE		can	FALSE		can	FALSE			public	2016-11-08
1141	"Taylor & Francis"	"STM, Behavioural Science and Public Health Titles"	GB	green	cannot	FALSE		can	FALSE		can	FALSE		Paid OA options	public	2014-03-26
76	"Taylor & Francis"	[Default policy]	GB	green	cannot	FALSE		can	FALSE		can	FALSE		Paid OA options	public	2014-03-26
1829	"Teatterintutkimuksen seura (Theatre Research Society)"	[Default policy]	FI	blue	can	FALSE		cannot	FALSE		unclear	FALSE			public	2014-03-20
1740	"Technological Educational Institute of Athens, Nursing Department"	[Default policy]	GR	green	can	FALSE		can	FALSE		can	FALSE			public	2013-12-12
2780	"Technological Educational Institution of Epirus, Department of Business Administration"	[Default policy]	GR	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2016-05-05
2393	"Technoscience Publications"	[Default policy]	IN	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2015-07-13
2026	"Teerthanker Mahaveer University"	[Default policy]	IN	white	cannot	FALSE		restricted	FALSE	6	cannot	FALSE			public	2014-07-31
2338	"Teerthanker Mahaveer University, Teerthanker Mahaveer Dental College and Research Center"	[Default policy]	IN	blue	can	FALSE		cannot	FALSE		cannot	FALSE		All journals OA	public	2015-06-16
1208	"Tehran University of Medical Sciences"	[Default policy]	IR	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2012-03-23
2023	"Tekhnologicheskii Tsentr (PC Technology Center)"	[Default policy]	UA	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2014-07-31
3186	"Teologinen Julkaisuseura ry"	[Default policy]	FI	white	restricted	FALSE	12	cannot	FALSE		cannot	FALSE			public	2018-02-13
3007	"Termedia Publishing"	[Default policy]	PL	blue	can	FALSE		can	FALSE		cannot	FALSE			public	2018-02-12
509	"TESOL"	[Default policy]	US	blue	cannot	FALSE		can	FALSE		cannot	FALSE			public	2014-12-22
1715	"Texas Medical Center Library"	[Default policy]	US	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-01-02
822	"Texas State University, Department of Mathematics"	[Default policy]	US	blue	can	FALSE		can	FALSE		cannot	FALSE			public	2010-09-22
1707	"Textrum"	[Default policy]	GB	white	cannot	FALSE		restricted	FALSE	12	unclear	FALSE		Paid OA options	public	2013-11-14
2972	"Thieme Open"	"Creative Commons Attribution"	DE	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2017-02-20
2107	"Thieme Open"	[Default policy]	DE	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2014-09-15
366	"Thieme Publishing"	[Default policy]	DE	blue	can	FALSE		can	FALSE		cannot	FALSE			public	2015-04-14
223	"Thomas Land Publishers"	[Default policy]	US	yellow	restricted	TRUE		restricted	TRUE		can	FALSE		Paid OA options	public	2016-02-08
1982	"Thomas Telford (ICE Publishing)"	"Geotechnical Research"	GB	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-06-11
406	"Thomas Telford (ICE Publishing)"	[Default policy]	GB	green	cannot	FALSE		can	FALSE		can	FALSE		Paid OA options	public	2018-03-28
164	"Thomson Reuters (Professional)"	[Default policy]	AU	blue	unknown	FALSE		can	FALSE		cannot	FALSE			public	2013-03-18
2724	"Tirant lo Blanch"	[Default policy]	ES	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2016-01-04
3058	"Tissemsilt University Center El Warchanissi"	[Default policy]	DZ	white	can	FALSE		cannot	FALSE		cannot	FALSE		All journals OA	public	2017-08-01
1734	"TMKarpiński Publisher"	[Default policy]	PL	blue	can	FALSE		can	FALSE		unclear	FALSE		All journals OA	public	2013-12-04
1172	"Tobacco Control and Public Health in Eastern Europe"	[Default policy]	UA	blue	can	FALSE		cannot	FALSE		unclear	FALSE			public	2012-01-17
2202	"Tomsk State University Publishing House"	[Default policy]	RU	blue	can	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2015-01-08
2063	"Trakia University, Faculty of Technics and Technologies"	[Default policy]	BG	green	can	FALSE		can	FALSE		can	FALSE			public	2014-08-12
303	"Trans Tech Publications"	[Default policy]	CH	green	cannot	FALSE		can	FALSE		can	FALSE		Paid OA options	public	2016-11-08
3110	"Transnational Press London"	[Default policy]	GB	white	cannot	FALSE		restricted	TRUE	18	restricted	TRUE			public	2017-10-12
957	"Transportøkonomisk institutt  (Institute of Transport Economics)"	[Default policy]	NO	blue	cannot	FALSE		can	FALSE		cannot	FALSE			public	2011-02-18
2581	"Trilogy International"	[Default policy]	TH	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-08-21
3176	"Tripal Publishing House"	[Default policy]	TM	blue	can	FALSE		can	FALSE		restricted	TRUE		All journals OA	public	2018-02-01
1770	"TripleC"	[Default policy]	GB	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-01-22
2758	"TU Delft, Faculteit Bouwkunde"	"FOOTPRINT"	NL	white	restricted	FALSE	3	restricted	FALSE	3	unclear	FALSE			public	2016-04-13
1335	"TU Delft, Faculteit Bouwkunde"	[Default policy]	NL	green	can	FALSE		can	FALSE		can	FALSE			public	2015-08-12
1830	"Tulevaisuuden tutkimuksen seura ry (Finnish Society for Futures Studies)"	[Default policy]	FI	white	cannot	FALSE		cannot	FALSE		cannot	FALSE			public	2014-03-20
3126	"Tulsa Studies in Women's Literature"	[Default policy]	US	yellow	cannot	FALSE		restricted	TRUE	24	can	FALSE			public	2017-12-05
675	"Turkish Federation of Pathology Societies"	[Default policy]	TR	blue	cannot	FALSE		can	FALSE		unclear	FALSE			public	2009-11-06
521	"Turner White Communications"	[Default policy]	US	white	restricted	TRUE		restricted	TRUE		cannot	FALSE			public	2009-01-27
1631	"Turpion"	[Default policy]	RU	yellow	cannot	FALSE		cannot	FALSE		can	FALSE			public	2017-06-08
2928	"Tutkijaliitto ry"	[Default policy]	FI	blue	cannot	FALSE		can	FALSE		cannot	FALSE			public	2017-03-13
2055	"Tverskoi Gosudarstvennyi Universitet (Tver State University)"	[Default policy]	RU	green	can	FALSE		cannot	FALSE		can	FALSE			public	2014-08-12
2800	"Tyumen State University"	[Default policy]	RU	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2016-05-20
3202	"Työelämän tutkimusyhdistys ry"	[Default policy]	FI	white	cannot	FALSE		restricted	FALSE	12	cannot	FALSE			public	2018-02-16
2808	"Tübitak Dergi Park"	"Family Practice and Palliative Care"	TR	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2017-06-29
2959	"Tübitak Dergi Park"	"International Journal of Engineering and Geosciences"	TR	blue	can	FALSE		cannot	FALSE		cannot	FALSE		All journals OA	public	2017-02-13
2674	"Tübitak Dergi Park"	[Default policy]	TR	blue	can	FALSE		cannot	FALSE		cannot	FALSE		All journals OA	public	2015-11-06
999	"Türk Eğitim Derneği (Turkish Education Association)"	[Default policy]	TR	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2011-04-18
2427	"Türk Kimya Derneği (Turkish Chemical Society)"	[Default policy]	TR	white	restricted	TRUE		restricted	TRUE		restricted	TRUE		All journals OA	public	2017-05-17
1661	"UACES"	[Default policy]	GB	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-05-23
1132	"Ubiquity Press"	[Default policy]	GB	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-07-20
2135	"Ugarit-Verlag"	[Default policy]	DE	white	unknown	FALSE		unclear	FALSE		unclear	FALSE			public	2014-11-10
2629	"Ukrainian Research and Academic Network (URAN)"	[Default policy]	UA	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-09-01
237	"Ulmer"	[Default policy]	DE	white	restricted	FALSE	60	restricted	FALSE	60	cannot	FALSE			public	2010-06-24
2394	"Ulster Medical Society"	[Default policy]	GB	green	can	FALSE		can	FALSE		can	FALSE			public	2015-07-13
2587	"Uludağ Üniversitesi, Mühendislik Fakültesi"	[Default policy]	TR	blue	cannot	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2015-08-21
1920	"Umeå Universitet"	[Default policy]	SE	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2014-05-15
2166	"UMF Gr. T Popa Iasi Publishing House"	[Default policy]	RO	green	can	FALSE		can	FALSE		can	FALSE			public	2014-11-25
2142	"Umjetnička akademija u Osijeku (Academy of Arts in Osijek)"	[Default policy]	HR	green	can	FALSE		can	FALSE		can	FALSE			public	2014-11-13
1035	"UniBrasil"	[Default policy]	BR	green	unknown	FALSE		can	FALSE		can	FALSE			public	2011-07-04
979	"Unidade de Investigação e Desenvolvimento em Enfermagem (UI&DE)"	[Default policy]	PT	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2011-03-17
2479	"Unidade de Investigação em Ciências da Saúde - Enfermagem da Escola Superior de Enfermagem de Coimbra"	[Default policy]	PT	blue	restricted	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2016-02-05
1690	"Unique Publisher House"	[Default policy]	RO	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2013-10-24
2698	"United Academic Journals"	[Default policy]	ES	blue	can	FALSE		cannot	FALSE		cannot	FALSE		All journals OA	public	2016-02-05
224	"United Kingdom Serials Group (UKSG)"	[Default policy]	GB	green	can	FALSE		can	FALSE		can	FALSE			public	2013-02-28
2583	"United Scholars"	[Default policy]	US	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-08-21
2958	"United Scientific Group"	[Default policy]	US	blue	can	FALSE		can	FALSE		restricted	TRUE		All journals OA	public	2017-02-09
1219	"United States Department of Commerce, National Oceanic and Atmospheric Administration, National Marine Fisheries Service"	[Default policy]	US	blue	can	FALSE		can	FALSE		unclear	FALSE			public	2012-04-16
2432	"Universa Press"	[Default policy]	BE	yellow	cannot	FALSE		restricted	FALSE	12	can	FALSE			public	2015-07-29
1756	"Universidad Abierta Interamericana, Centros de Altos Estudios"	[Default policy]	AR	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-01-03
2141	"Universidad Autonoma de Barcelona, Grupo de Estudios sobra lo Fantastico"	[Default policy]	ES	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2014-11-13
1033	"Universidad Autonoma de Madrid, Departamento de Matematicas"	[Default policy]	ES	blue	unknown	FALSE		can	FALSE		unclear	FALSE			public	2011-07-01
1703	"Universidad Autonoma del Estado de Mexico"	[Default policy]	MX	blue	can	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2013-10-30
1952	"Universidad Autónoma de Ciudad Juárez, Instituto de Ciencias Sociales y Administración"	[Default policy]	MX	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-06-04
1385	"Universidad Autónoma de Madrid, Facultad de Derecho, Departamento de Ciencia Política y Relaciones Internacionales, Grupo de Estudios de Relaciones Internacionales (GERI)"	[Default policy]	ES	blue	can	FALSE		can	FALSE		cannot	FALSE			public	2012-11-16
2277	"Universidad Autónoma de Madrid, Facultad de Filosofía y Letras, Instituto Universitario La Corte en Europa"	[Default policy]	ES	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-05-21
2814	"Universidad Autónoma de Madrid, Servicio de Publicaciones"	[Default policy]	ES	blue	can	FALSE		cannot	FALSE		unclear	FALSE		All journals OA	public	2016-06-27
1667	"Universidad Autónoma de Nayarit"	[Default policy]	MX	green	can	FALSE		can	FALSE		can	FALSE			public	2013-09-26
2942	"Universidad Central Marta Abreu de Las Villas, Facultad de Ciencias Agropecuarias, Centro de Investigaciones Agropecuarias"	[Default policy]	CU	blue	can	FALSE		cannot	FALSE		cannot	FALSE		All journals OA	public	2017-01-03
2212	"Universidad Complutense de Madrid, Facultad de Ciencias de la Información"	[Default policy]	ES	green	can	FALSE		cannot	FALSE		can	FALSE			public	2015-01-14
1293	"Universidad Complutense de Madrid, Facultad de Ciencias Políticas y Sociología, Departamento de Sociología IV"	[Default policy]	ES	green	can	FALSE		cannot	FALSE		can	FALSE			public	2012-06-12
2539	"Universidad Complutense de Madrid, Facultad de Geografía e Historia, Departamento de Historia del Arte I Medieval, Grupo de Investigación CAPIRE (Colectivo para el Análisis Pluridisciplinar de la Iconografía Religiosa Europea)"	[Default policy]	ES	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-08-18
2487	"Universidad Complutense Madrid, Grupo de Investigación Ética, política y derechos humanos en la sociedad tecnológica"	[Default policy]	ES	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-08-25
1755	"Universidad de Alcalá de Henares, Departamento de Filología, Comunicación y Documentación"	[Default policy]	ES	blue	can	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2014-01-03
1341	"Universidad de Alicante, Education Technologias de la Infromacion y la Comunicacion (UA-EDUTIC)"	[Default policy]	ES	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2012-10-17
1223	"Universidad de Alicante, Facultad de Educación"	[Default policy]	ES	green	can	FALSE		can	FALSE		can	FALSE			public	2012-04-18
2586	"Universidad de Alicante, Grupo de investigación Comunicación y Públicos Específicos"	[Default policy]	ES	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-08-21
2040	"Universidad de Buenos Aires, Facultad de Ciencias Sociales, Instituto de Investigaciones Gino Germani"	[Default policy]	AR	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2014-08-05
2588	"Universidad de Chile, Centro de Estudios Griegos, Bizantinos y Neohelénicos"	[Default policy]	CL	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-08-21
2046	"Universidad de Chile, Instituto de la Vivienda"	[Default policy]	CL	blue	can	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2014-08-07
2841	"Universidad de Costa Rica"	"Creative Commons Attribution Non-Commercial Share Alike"	CR	blue	can	FALSE		can	FALSE		cannot	FALSE			public	2016-09-01
2429	"Universidad de Costa Rica"	"Creative Commons Attribution"	CR	blue	can	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2015-07-24
1364	"Universidad de Costa Rica"	[Default policy]	CR	green	can	FALSE		can	FALSE		can	FALSE			public	2012-10-18
939	"Universidad de Costa Rica, Centro Centroamericano de Población"	[Default policy]	CR	blue	unknown	FALSE		can	FALSE		cannot	FALSE			public	2011-02-10
1797	"Universidad de Granada, Facultad de Ciencias de la Educacion"	[Default policy]	ES	green	unknown	FALSE		can	FALSE		can	FALSE		All journals OA	public	2017-05-03
3233	"Universidad de Jaén"	"Creative Commons Attribution Non-Commercial Share Alike"	ES	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2018-04-06
3232	"Universidad de Jaén"	"Creative Commons Attribution Non-Commercial"	ES	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2018-04-06
3231	"Universidad de Jaén"	[Default policy]	ES	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2018-04-06
2825	"Universidad de Jaén, Centro de Profesorado Sagrada Familia de Ubenda"	"Creative Commons Attribution Non-Commercial"	ES	blue	unknown	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2016-07-04
2826	"Universidad de Jaén, Centro de Profesorado Sagrada Familia de Ubenda"	"Creative Commons Attribution"	ES	blue	unknown	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2016-07-04
2414	"Universidad de Jaén, Centro de Profesorado Sagrada Familia de Ubenda"	[Default policy]	ES	blue	unknown	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2015-07-17
2815	"Universidad de La Habana, Facultad de Biologia"	[Default policy]	CU	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2016-06-27
1752	"Universidad de la Republica, Facultad de Odontologia"	[Default policy]	UY	blue	can	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2014-01-03
1855	"Universidad de la República Oriental del Uruguay, Facultad de Derecho"	[Default policy]	UY	green	can	FALSE		can	FALSE		can	FALSE			public	2014-05-22
1679	"Universidad de La Rioja"	[Default policy]	ES	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2014-10-24
975	"Universidad de La Sabana"	[Default policy]	CO	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2011-03-14
1701	"Universidad de La Serena"	[Default policy]	CL	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2013-10-30
2034	"Universidad de las Ciencias Informaticas"	[Default policy]	CU	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2014-08-05
2771	"Universidad de Las Palmas de Gran Canaria"	"Philologica Canariensia"	ES	blue	can	FALSE		cannot	FALSE		cannot	FALSE		All journals OA	public	2018-02-26
2619	"Universidad de Las Palmas de Gran Canaria"	[Default policy]	ES	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-08-27
2504	"Universidad de Las Palmas de Gran Canaria, Facultad de Geografía e Historia"	[Default policy]	ES	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-08-14
1280	"Universidad de Las Tunas, Centro de Estudios de Didáctica"	[Default policy]	CU	green	can	FALSE		can	FALSE		can	FALSE			public	2012-05-11
1303	"Universidad de Los Andes, Instituto de Inmunología Clínica"	[Default policy]	VE	green	can	FALSE		can	FALSE		can	FALSE			public	2012-07-16
1698	"Universidad de Manizales, Centro de Estudios Avanzados en Niñez y Juventud"	[Default policy]	CO	blue	can	FALSE		cannot	FALSE		cannot	FALSE		All journals OA	public	2013-10-30
1347	"Universidad de Murcia"	"Glosas Didácticas"	ES	green	unknown	FALSE		can	FALSE		can	FALSE			public	2012-09-14
969	"Universidad de Murcia"	[Default policy]	ES	green	can	FALSE		can	FALSE		can	FALSE			public	2016-12-15
1565	"Universidad de Málaga, Facultad de ciencias de la Educacion"	[Default policy]	ES	green	can	FALSE		cannot	FALSE		can	FALSE			public	2013-06-06
1505	"Universidad de Oriente"	[Default policy]	CU	green	unknown	FALSE		can	FALSE		can	FALSE		All journals OA	public	2017-11-27
2620	"Universidad de Puerto Rico, Recinto de Ciencias Médicas"	[Default policy]	PR	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-08-27
2893	"Universidad de Santander, Facultad de Ciencias de la Salud"	[Default policy]	CO	blue	can	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2016-10-05
2101	"Universidad de Santander, Facultad de Ciencias de la Salud, Programa de Enfermería"	[Default policy]	CO	blue	can	FALSE		can	FALSE		cannot	FALSE			public	2014-09-11
2603	"Universidad de Santiago de Chile, Instituto de Estudios Avanzados"	[Default policy]	CL	blue	can	FALSE		cannot	FALSE		unclear	FALSE		All journals OA	public	2015-08-27
2036	"Universidad de Sevilla, Facultad de Filologia, Deptartmento de Literatura Española"	[Default policy]	ES	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-08-05
2377	"Universidad de Sevilla, Secretariado de Publicaciones"	[Default policy]	ES	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2015-07-09
2976	"Universidad de Valladolid"	[Default policy]	ES	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2017-02-23
1891	"Universidad de Valladolid, Department of Spanish Literature, Theory of Literature and Comparative Literature"	[Default policy]	ES	blue	can	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2014-04-24
2173	"Universidad del Atlántico, Facultad de Ciencias Humanas, Programa de Historia, Grupo de historia de la educación e identidad nacional"	[Default policy]	CO	blue	can	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2014-12-04
2792	"Universidad del Magdalena"	"Creative Commons Attribution Non-Commercial Share Alike"	CO	green	can	FALSE		can	FALSE		can	FALSE			public	2016-05-16
2695	"Universidad del Magdalena"	[Default policy]	CO	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2016-02-15
2858	"Universidad del Pacífico, Centro de Investigación"	[Default policy]	PE	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2016-08-09
1951	"Universidad del Pais Vasco, Centro de Estudios sobre la Identidad Colectiva"	[Default policy]	ES	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-06-04
2872	"Universidad Distrital Francisco José de Caldas"	[Default policy]	CO	green	can	FALSE		can	FALSE		can	FALSE			public	2016-09-13
2801	"Universidad do Vale de Rio dos Sinos (UNISINOS)"	[Default policy]	BR	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2016-05-20
